relative_second,timestamp_utc,current_replicas,desired_replicas,ready_replicas,available_replicas,hpa_cpu_percent,actual_cpu_cores,actual_memory_gib,requested_cpu_cores,requested_memory_gib,scale_direction,collector_error
420.06267380700046,2026-08-23T19:27:33.672459+00:00,1,1,1,1,29.0,0.574566496,0.059368133544921875,2.0,2.0,,
425.0634181810001,2026-08-23T19:27:38.781779+00:00,1,1,1,1,29.0,0.574566496,0.059368133544921875,2.0,2.0,,
430.0649113700001,2026-08-23T19:27:43.515684+00:00,1,1,1,1,29.0,0.574566496,0.059368133544921875,2.0,2.0,,
435.0655894440006,2026-08-23T19:27:48.690562+00:00,1,1,1,1,29.0,0.589869502,0.058887481689453125,2.0,2.0,,
440.0666273959996,2026-08-23T19:27:53.822484+00:00,1,1,1,1,29.0,0.589869502,0.058887481689453125,2.0,2.0,,
445.06745017699905,2026-08-23T19:27:58.637014+00:00,1,1,1,1,29.0,0.589869502,0.058887481689453125,2.0,2.0,,
450.0685328260006,2026-08-23T19:28:03.683767+00:00,1,1,1,1,29.0,0.589869502,0.058887481689453125,2.0,2.0,,
455.06905224599905,2026-08-23T19:28:08.656771+00:00,1,1,1,1,29.0,0.589869502,0.058887481689453125,2.0,2.0,,
460.0694471120005,2026-08-23T19:28:13.633036+00:00,1,1,1,1,29.0,0.589869502,0.058887481689453125,2.0,2.0,,
465.0705906769999,2026-08-23T19:28:18.632438+00:00,1,1,1,1,29.0,0.603938026,0.059139251708984375,2.0,2.0,,
470.07177643700015,2026-08-23T19:28:23.764534+00:00,1,1,1,1,29.0,0.603938026,0.059139251708984375,2.0,2.0,,
475.072009911999,2026-08-23T19:28:28.665192+00:00,1,1,1,1,31.0,0.603938026,0.059139251708984375,2.0,2.0,,
480.0723698410002,2026-08-23T19:28:33.633607+00:00,1,1,1,1,31.0,0.603938026,0.059139251708984375,2.0,2.0,,
485.0725186839991,2026-08-23T19:28:38.895687+00:00,1,1,1,1,31.0,0.603938026,0.059139251708984375,2.0,2.0,,
490.07343635600046,2026-08-23T19:28:43.729978+00:00,1,1,1,1,31.0,0.603938026,0.059139251708984375,2.0,2.0,,
495.07445100099903,2026-08-23T19:28:48.660711+00:00,1,1,1,1,31.0,0.718794504,0.05865478515625,2.0,2.0,,
500.0754332790002,2026-08-23T19:28:53.734793+00:00,1,1,1,1,31.0,0.718794504,0.05865478515625,2.0,2.0,,
505.07672551500036,2026-08-23T19:28:58.648600+00:00,1,1,1,1,31.0,0.718794504,0.05865478515625,2.0,2.0,,
510.0778579079997,2026-08-23T19:29:03.638133+00:00,1,1,1,1,31.0,0.718794504,0.05865478515625,2.0,2.0,,
515.0789245779997,2026-08-23T19:29:08.661223+00:00,1,1,1,1,31.0,0.718794504,0.05865478515625,2.0,2.0,,
520.0795622009991,2026-08-23T19:29:13.655479+00:00,1,1,1,1,31.0,0.718794504,0.05865478515625,2.0,2.0,,
525.0804523589995,2026-08-23T19:29:18.786956+00:00,1,1,1,1,31.0,0.881275955,0.058902740478515625,2.0,2.0,,
530.081222421999,2026-08-23T19:29:23.806791+00:00,1,1,1,1,31.0,0.881275955,0.058902740478515625,2.0,2.0,,
535.0822385470001,2026-08-23T19:29:28.677811+00:00,1,1,1,1,50.0,0.881275955,0.058902740478515625,2.0,2.0,,
540.0830458069995,2026-08-23T19:29:33.650494+00:00,1,1,1,1,50.0,0.881275955,0.058902740478515625,2.0,2.0,,
545.0833679570005,2026-08-23T19:29:38.784438+00:00,1,1,1,1,50.0,0.881275955,0.058902740478515625,2.0,2.0,,
550.0840109389992,2026-08-23T19:29:43.660945+00:00,1,1,1,1,50.0,0.881275955,0.058902740478515625,2.0,2.0,,
555.0847491620007,2026-08-23T19:29:48.662203+00:00,1,1,1,1,50.0,1.027799017,0.058673858642578125,2.0,2.0,,
560.0849749150002,2026-08-23T19:29:53.783958+00:00,1,1,1,1,50.0,1.027799017,0.058673858642578125,2.0,2.0,,
565.0860247239998,2026-08-23T19:29:58.673879+00:00,1,1,1,1,50.0,1.027799017,0.058673858642578125,2.0,2.0,,
570.0865674819997,2026-08-23T19:30:03.658097+00:00,1,1,1,1,50.0,1.027799017,0.058673858642578125,2.0,2.0,,
575.0876510779999,2026-08-23T19:30:08.667839+00:00,1,1,1,1,50.0,1.027799017,0.058673858642578125,2.0,2.0,,
580.0883697160007,2026-08-23T19:30:13.654355+00:00,1,1,1,1,50.0,1.027799017,0.058673858642578125,2.0,2.0,,
585.0886519939995,2026-08-23T19:30:18.700643+00:00,1,1,1,1,50.0,0.895865098,0.058650970458984375,2.0,2.0,,
590.0892172229997,2026-08-23T19:30:23.810481+00:00,1,1,1,1,50.0,0.895865098,0.058650970458984375,2.0,2.0,,
595.0895230080005,2026-08-23T19:30:28.657238+00:00,1,1,1,1,50.0,0.895865098,0.058650970458984375,2.0,2.0,,
600.090605157,2026-08-23T19:30:33.718636+00:00,1,1,1,1,50.0,0.895865098,0.058650970458984375,2.0,2.0,,
605.0953964710006,2026-08-23T19:30:38.784267+00:00,1,1,1,1,14.0,0.895865098,0.058650970458984375,2.0,2.0,,
610.099921047,2026-08-23T19:30:43.755344+00:00,1,1,1,1,14.0,0.895865098,0.058650970458984375,2.0,2.0,,
615.1051541939996,2026-08-23T19:30:48.656764+00:00,1,1,1,1,14.0,0.428105482,0.05864715576171875,2.0,2.0,,
620.1107056860001,2026-08-23T19:30:53.721747+00:00,1,1,1,1,14.0,0.428105482,0.05864715576171875,2.0,2.0,,
625.112426276999,2026-08-23T19:30:59.703520+00:00,1,1,1,1,14.0,0.428105482,0.05864715576171875,2.0,2.0,,
