relative_second,timestamp_utc,current_replicas,desired_replicas,ready_replicas,available_replicas,hpa_cpu_percent,actual_cpu_cores,actual_memory_gib,requested_cpu_cores,requested_memory_gib,scale_direction,collector_error
370.056024118001,2026-08-26T19:18:02.291096+00:00,3,4,3,3,69.0,2.960779619,0.111968994140625,6.0,6.0,,
375.05721489700045,2026-08-26T19:18:07.139283+00:00,4,4,3,3,69.0,2.960779619,0.111968994140625,8.0,8.0,,
380.05744360300014,2026-08-26T19:18:13.275962+00:00,4,4,3,3,69.0,3.6718577960000003,0.16003799438476562,8.0,8.0,,
385.0575907559996,2026-08-26T19:18:17.872824+00:00,4,4,3,3,50.0,3.6718577960000003,0.16003799438476562,8.0,8.0,,
390.05802485800086,2026-08-26T19:18:22.500978+00:00,4,4,3,3,50.0,3.6718577960000003,0.16003799438476562,8.0,8.0,,
395.05896086900066,2026-08-26T19:18:27.240595+00:00,4,4,3,3,50.0,3.6718577960000003,0.16003799438476562,8.0,8.0,,
400.0595092880012,2026-08-26T19:18:32.411431+00:00,4,4,3,3,50.0,3.6718577960000003,0.16003799438476562,8.0,8.0,,
405.0605968939999,2026-08-26T19:18:37.217844+00:00,4,4,3,3,47.0,3.6718577960000003,0.16003799438476562,8.0,8.0,,
410.0613475230002,2026-08-26T19:18:42.678572+00:00,4,4,4,4,47.0,2.776562002,0.16054534912109375,8.0,8.0,,
415.0617284180007,2026-08-26T19:18:48.249602+00:00,4,4,4,4,47.0,2.776562002,0.16054534912109375,8.0,8.0,,
420.06207596199965,2026-08-26T19:18:52.259067+00:00,4,4,4,4,47.0,2.776562002,0.16054534912109375,8.0,8.0,,
425.06250601099964,2026-08-26T19:18:57.351650+00:00,4,4,4,4,47.0,2.776562002,0.16054534912109375,8.0,8.0,,
430.06358305700087,2026-08-26T19:19:02.632416+00:00,4,4,4,4,47.0,2.776562002,0.16054534912109375,8.0,8.0,,
435.0639907189998,2026-08-26T19:19:07.195343+00:00,4,4,4,4,47.0,2.776562002,0.16054534912109375,8.0,8.0,,
440.0641997679995,2026-08-26T19:19:12.168188+00:00,4,4,4,4,47.0,2.948019671,0.21138763427734375,8.0,8.0,,
445.0647959859998,2026-08-26T19:19:17.249647+00:00,4,4,4,4,47.0,2.948019671,0.21138763427734375,8.0,8.0,,
450.0655292250012,2026-08-26T19:19:22.211269+00:00,4,4,4,4,47.0,2.948019671,0.21138763427734375,8.0,8.0,,
455.06626906900055,2026-08-26T19:19:27.250723+00:00,4,4,4,4,47.0,2.948019671,0.21138763427734375,8.0,8.0,,
460.06742903300074,2026-08-26T19:19:32.435633+00:00,4,4,4,4,36.0,2.948019671,0.21138763427734375,8.0,8.0,,
465.0678535780007,2026-08-26T19:19:37.249091+00:00,4,4,4,4,36.0,2.948019671,0.21138763427734375,8.0,8.0,,
470.06899669000086,2026-08-26T19:19:43.490870+00:00,4,4,4,4,36.0,2.959903314,0.21490478515625,8.0,8.0,,
475.06999226600055,2026-08-26T19:19:47.572807+00:00,4,4,4,4,36.0,2.959903314,0.21490478515625,8.0,8.0,,
480.07070577800005,2026-08-26T19:19:52.248492+00:00,4,4,4,4,36.0,2.959903314,0.21490478515625,8.0,8.0,,
485.07175920900045,2026-08-26T19:19:57.277773+00:00,4,4,4,4,36.0,2.959903314,0.21490478515625,8.0,8.0,,
490.0722837150006,2026-08-26T19:20:03.858575+00:00,4,4,4,4,36.0,2.959903314,0.21490478515625,8.0,8.0,,
495.0725585979999,2026-08-26T19:20:07.394277+00:00,4,4,4,4,36.0,2.959903314,0.21490478515625,8.0,8.0,,
500.07310069400046,2026-08-26T19:20:14.379220+00:00,4,4,4,4,36.0,3.517031106,0.2156982421875,8.0,8.0,,
505.07351437500074,2026-08-26T19:20:18.190119+00:00,4,4,4,4,47.0,3.517031106,0.2156982421875,8.0,8.0,,
510.07462816500083,2026-08-26T19:20:22.301235+00:00,4,4,4,4,47.0,3.517031106,0.2156982421875,8.0,8.0,,
515.0747198999998,2026-08-26T19:20:28.283103+00:00,4,4,4,4,47.0,3.517031106,0.2156982421875,8.0,8.0,,
520.0748799780013,2026-08-26T19:20:32.571369+00:00,4,4,4,4,47.0,3.517031106,0.2156982421875,8.0,8.0,,
525.0758731269998,2026-08-26T19:20:38.410380+00:00,4,4,4,4,47.0,3.517031106,0.2156982421875,8.0,8.0,,
530.0765757580011,2026-08-26T19:20:43.584188+00:00,4,4,4,4,47.0,4.205711879,0.21836471557617188,8.0,8.0,,
535.0802393619997,2026-08-26T19:20:47.700116+00:00,4,4,4,4,47.0,4.205711879,0.21836471557617188,8.0,8.0,,
540.1294386829995,2026-08-26T19:20:53.878760+00:00,4,4,4,4,47.0,4.205711879,0.21836471557617188,8.0,8.0,,
545.130011874,2026-08-26T19:20:57.478993+00:00,4,4,3,3,47.0,4.205711879,0.21836471557617188,8.0,8.0,,
550.1304896769998,2026-08-26T19:21:02.867243+00:00,4,4,3,3,47.0,4.205711879,0.21836471557617188,8.0,8.0,,
555.1312783110006,2026-08-26T19:21:07.705469+00:00,4,4,4,4,47.0,4.205711879,0.21836471557617188,8.0,8.0,,
560.1321490829996,2026-08-26T19:21:13.596718+00:00,4,4,3,3,47.0,4.182611453,0.2186737060546875,8.0,8.0,,
565.132868394001,2026-08-26T19:21:17.727424+00:00,4,4,3,3,49.0,4.182611453,0.2186737060546875,8.0,8.0,,
570.1338757150006,2026-08-26T19:21:23.267074+00:00,4,4,4,4,49.0,4.182611453,0.2186737060546875,8.0,8.0,,
575.1346448220011,2026-08-26T19:21:27.362057+00:00,4,4,4,4,49.0,4.182611453,0.2186737060546875,8.0,8.0,,
580.1351186749998,2026-08-26T19:21:32.655307+00:00,4,4,4,4,43.0,4.182611453,0.2186737060546875,8.0,8.0,,
585.1353882420008,2026-08-26T19:21:37.214700+00:00,4,4,4,4,43.0,4.182611453,0.2186737060546875,8.0,8.0,,
590.1357874879996,2026-08-26T19:21:42.726208+00:00,4,4,4,4,43.0,3.5787867110000002,0.21862411499023438,8.0,8.0,,
595.1363962510004,2026-08-26T19:21:47.437956+00:00,4,4,4,4,43.0,3.5787867110000002,0.21862411499023438,8.0,8.0,,
600.1372288229995,2026-08-26T19:21:52.191816+00:00,4,4,4,4,23.0,3.5787867110000002,0.21862411499023438,8.0,8.0,,
605.1425244149996,2026-08-26T19:21:57.332088+00:00,4,4,4,4,23.0,3.5787867110000002,0.21862411499023438,8.0,8.0,,
610.1479327320012,2026-08-26T19:22:02.728772+00:00,4,4,4,4,23.0,3.5787867110000002,0.21862411499023438,8.0,8.0,,
615.1523668749996,2026-08-26T19:22:07.241623+00:00,4,4,4,4,6.0,3.5787867110000002,0.21862411499023438,8.0,8.0,,
620.1542301910013,2026-08-26T19:22:13.004960+00:00,4,4,4,4,6.0,0.943542697,0.21757888793945312,8.0,8.0,,
625.159388125001,2026-08-26T19:22:17.239360+00:00,4,4,4,4,6.0,0.943542697,0.21757888793945312,8.0,8.0,,
