second,phase,offered_rps,attempted,success,errors,error_rate,p50_ms,p95_ms,p99_ms,mean_ms,scheduler_lateness_p95_ms
234,low,82,82,0,82,1.0,21.001795000074708,22.34321099981571,24.654744380054577,21.20509529272678,1.1836967270028254
235,low,79,79,0,79,1.0,21.24087700030941,23.069662900024923,24.674196580153875,21.417467620232877,1.2834574125918152
236,low,80,80,0,80,1.0,21.48275750028006,25.53551099979358,57.12192673034176,23.234172700011868,2.122326699804942
237,low,82,82,0,82,1.0,21.24145800007682,22.96806995032057,24.045444530343044,21.358974317109176,2.249714189133556
238,low,79,79,0,79,1.0,21.057780000319326,22.983706700006223,24.39793811983691,21.226746050632745,1.1811704429874224
239,low,81,81,0,81,1.0,21.1651320000783,22.681498000110878,25.328342399916444,21.413954370327254,1.21362822210358
240,low,80,80,0,80,1.0,21.29464049994567,22.457158100246488,26.626380039838246,21.553478699979678,1.2567002503828917
241,low,78,78,0,78,1.0,21.313812000016696,23.624957100309985,25.09366645992486,21.55837091025275,2.958026760188659
242,low,79,79,0,79,1.0,21.15411500017217,24.305417899859094,26.837785280185926,21.46566984813518,1.3280737633976962
243,low,79,79,0,79,1.0,21.105226000145194,22.227735500109702,25.62096874001326,21.278078139264927,1.2203970050904898
244,low,78,78,0,78,1.0,21.287272000108715,23.00512525009708,35.037657870070696,21.767209012849865,1.2530318411336339
245,low,82,82,0,82,1.0,21.26090000001568,22.95677729973704,26.66706215010889,21.55064132926316,1.178196439173007
246,low,79,79,0,79,1.0,21.246564000193757,24.711680699874705,28.574667339898948,21.798188025277803,2.870367502600854
247,low,79,79,0,79,1.0,20.941440000115108,22.378028100183656,23.63766339992253,21.09239867088289,1.2205410874685176
248,low,81,81,0,81,1.0,20.995225999740796,22.61656500013487,41.561396999622986,21.82827358022077,1.1966770621256728
249,low,78,78,0,78,1.0,20.9239340001659,22.18305749993306,27.96605643975913,21.209596320525236,1.2016901552215131
250,low,81,81,0,81,1.0,21.156385999802296,22.527645000081975,24.99645180005246,21.343986271555575,1.1965590001636883
251,low,80,80,0,80,1.0,21.221341000000393,23.75340520029567,29.14267363987156,21.74147825000432,1.9979972000555781
252,low,78,78,0,78,1.0,21.099375000176224,22.604231949799214,23.001647979826885,21.211929743627387,1.1820894323591349
253,low,80,80,0,80,1.0,20.950057500158437,22.225319300014235,22.851415079826438,21.08798558753051,1.217305149839376
254,low,82,82,0,82,1.0,21.112381499960975,21.95214380003563,23.0593946099998,21.14740212195235,1.2207849242713564
255,low,78,78,0,78,1.0,21.018719500034422,23.136614050031316,41.881958239933056,22.099864025635842,1.1833850205903222
256,low,79,79,0,79,1.0,21.02349899996625,23.120821199881902,26.70690312012993,21.40683207593772,1.2411742923632119
257,low,78,78,0,78,1.0,20.884183499902065,22.17853859992829,23.94896192999114,21.034922743603182,1.2497014734208278
258,low,80,80,0,80,1.0,21.00298800019118,22.19788349996179,25.569061920045883,21.213563987515727,1.1625490501046443
259,low,79,79,0,79,1.0,20.99129799989896,21.969067099917083,23.172295339891207,21.056466240512652,1.1860242720558745
260,low,82,82,0,82,1.0,21.07611649989849,23.316540599921613,27.005275749997963,21.435520121968228,1.0951475769843455
261,low,79,79,0,79,1.0,21.21866500010583,24.919863699778944,26.634023800052088,21.736848392397924,3.3549958276580574
262,low,82,82,0,82,1.0,20.9741229998599,21.996894400058412,23.61702930976662,21.084819536582007,1.2001520685771538
263,low,78,78,0,78,1.0,21.031211500030622,21.946669800286145,23.096992009864156,21.064253153828105,1.2039459601510316
264,low,79,79,0,79,1.0,21.022900999923877,21.702607199995327,22.193720760005817,21.033139987323494,1.2248121622178585
265,low,78,78,0,78,1.0,21.47821249991466,23.135286249930687,23.662927409841362,21.568563064064595,1.2517215349816981
266,low,78,78,0,78,1.0,21.61747449986251,24.969098049905373,27.32719126997383,22.161289807685627,2.697490771652158
267,low,78,78,0,78,1.0,21.75443450005332,23.777587650079116,25.239410790109105,22.000714076972518,2.973310844777189
268,low,80,80,0,80,1.0,21.48695999994743,22.598645349967228,24.002820870236967,21.540948887496825,1.283281849987361
269,low,80,80,0,80,1.0,21.39276300022175,22.998846800282987,24.589360489758274,21.53496768750074,1.2528465502100514
270,low,81,81,0,81,1.0,21.634335999806353,23.635589000150503,24.383239999770016,21.81793200001558,1.2645303336284996
271,low,79,79,0,79,1.0,21.3898940000945,23.292535299970037,25.229927180062077,21.61780544303861,1.2794476596809545
272,low,80,80,0,80,1.0,21.38489699996171,23.95557864983857,26.023471839926014,21.859740587484566,3.224653499773922
273,low,82,82,0,82,1.0,21.31718849977915,22.745864550097394,26.64120950991672,21.58946484148767,1.2006032318367943
274,low,79,79,0,79,1.0,21.227894000276137,23.11704399990049,24.650510840165225,21.431465101274245,1.257594735307066
275,low,79,79,0,79,1.0,21.292654999797378,22.67960099989068,23.65616570012207,21.410557037971913,1.208524893854701
276,low,78,78,0,78,1.0,21.110728000167,22.931864100178245,23.702145439910964,21.359590307733576,1.2628091807073363
277,low,82,82,0,82,1.0,21.11342600005628,23.525723600027963,31.534607580019824,21.675716414620183,1.1973958952694375
278,low,81,81,0,81,1.0,21.07742899988807,24.541691999729665,29.85293539995839,21.524933308660646,1.235237469245476
279,low,80,80,0,80,1.0,21.12002550006764,22.433442599958653,23.349555260256235,21.308097949997773,1.23205089998919
280,low,80,80,0,80,1.0,21.014215000150216,22.900206800045453,25.01081328989583,21.30603487503322,1.2089695999975445
281,low,78,78,0,78,1.0,21.184115000096426,24.41090305001126,26.812407650145378,21.822391730747533,2.2926664695432923
282,low,79,79,0,79,1.0,21.205186000315734,23.478218999935052,28.54484646026321,21.607750139220933,1.2110016317365078
283,low,81,81,0,81,1.0,20.934675999797037,22.661171999970975,26.472947799993598,21.27232782716722,1.1811892472906038
284,low,79,79,0,79,1.0,21.078246999877592,22.093241899892742,22.665064599787,21.108303227852566,1.1908102480902014
285,low,80,80,0,80,1.0,21.131466000042565,22.790710249933,23.541648849900405,21.326544424999838,1.2004899001112788
286,low,82,82,0,82,1.0,21.2646665002012,24.814480899999584,26.75261761996353,21.59695300000993,1.9690447329139735
287,low,78,78,0,78,1.0,21.084570499851907,23.212068399880085,27.169162930349565,21.343960948704478,1.252418147714707
288,low,80,80,0,80,1.0,21.091017000117063,22.89350829996692,31.479310350141517,21.45697643748008,1.2757327502640692
289,low,81,81,0,81,1.0,20.89135799997166,21.883314999740833,23.431696599982388,21.007758061751915,1.1605110862547008
290,low,81,81,0,81,1.0,21.084075999624474,22.16226100017593,25.156830600008128,21.291631049386783,1.1706469013006426
291,low,82,82,0,82,1.0,21.429677499781974,24.412937599981888,28.94666580992633,21.945609475612468,4.092446842878417
292,low,82,82,0,82,1.0,21.137951500122654,22.881097900017267,26.075447499965776,21.35590341460401,1.245813373384408
293,low,80,80,0,80,1.0,21.129659000052925,22.58434190000571,29.81350831013056,21.451025962500125,1.239030399983676
294,low,79,79,0,79,1.0,21.108905999881244,23.54265029975977,27.78037004023645,21.419065873389997,1.187984388980112
295,low,80,80,0,80,1.0,21.104715499859594,22.540620500149085,25.323371510080495,21.38425490001623,1.1591428502015333
296,low,82,82,0,82,1.0,21.19255150000754,23.05092545016123,26.640054330096046,21.581758743911074,1.6493034831910338
297,low,79,79,0,79,1.0,21.068621999802417,22.47443379997094,23.805039999879227,21.179831632903362,1.2313336506849732
298,low,79,79,0,79,1.0,21.021766999638203,22.558542199976728,23.99027777988521,21.265137936661862,1.0797037126849316
299,low,79,79,0,79,1.0,21.21715099974608,23.068128100157992,23.992747940046684,21.369957835442527,1.1714379255408858
300,low,82,82,0,82,1.0,21.405386499964152,24.623934549799745,31.457334150331903,21.938407963422677,1.3332827924841695
301,low,78,78,0,78,1.0,21.297030000141604,23.271203149852226,24.522908540011493,21.549570384603356,1.3307618757835373
302,low,78,78,0,78,1.0,21.175230499920872,23.46095965012865,24.570136190186535,21.49386133333582,2.464716541157943
303,low,81,81,0,81,1.0,21.135947999937343,22.833802000150172,24.403769999753425,21.267882987648377,1.2069577528563968
304,low,81,81,0,81,1.0,21.077090999824577,22.143138000046747,22.621023200099444,21.15646423453093,1.179373308787035
305,low,80,80,0,80,1.0,21.316867999985334,25.845750750022486,47.924840899899905,22.539830400006622,1.3072307002630623
306,low,81,81,0,81,1.0,21.479747999819665,23.81846599973869,35.39819219986398,22.292134962933716,1.9654429379443172
307,low,81,81,0,81,1.0,21.128844000031677,23.349101999883715,26.828274800118407,21.478790148154793,2.835570950537658
308,low,79,79,0,79,1.0,21.186353999837593,22.836488700158952,24.1993134997756,21.35477701266367,1.2101472750146058
309,low,78,78,0,78,1.0,21.058737499970448,22.120520950147693,22.795182840077363,21.15431698718613,1.2487679383866634
310,low,81,81,0,81,1.0,21.130156999788596,22.57784100038407,26.540398400175043,21.38419414810684,1.238072111391375
311,low,81,81,0,81,1.0,21.306585999809613,23.790941999777715,28.122162999807212,21.70845146911458,3.2680770741535525
312,low,82,82,0,82,1.0,21.00229099983153,24.008808249868707,36.50442583021685,21.715510378038655,1.2039651474424318
313,low,81,81,0,81,1.0,20.910345000174857,22.71678300030544,29.673211999943305,21.371402370378846,1.2145882346885628
314,low,78,78,0,78,1.0,20.973408499912694,22.60616159987876,32.95308728988403,21.374868294847495,1.2465918898442396
315,low,79,79,0,79,1.0,21.17935900014345,22.464634400103023,27.14030984016061,21.49530782280405,1.187290287680298
316,low,79,79,0,79,1.0,21.030101000178547,23.350191999861632,26.371238479705422,21.39598084807668,1.837639329323785
317,low,81,81,0,81,1.0,21.085286000015913,22.36021199996685,23.31391040006566,21.204234037028343,1.1771309632422344
318,low,79,79,0,79,1.0,20.963233999736985,22.28627610033982,22.99239434008996,21.053257202547222,1.198314274643053
319,low,79,79,0,79,1.0,20.922011000038765,22.270332000243798,25.28672633988207,21.21417367090797,1.199946072210878
320,low,78,78,0,78,1.0,21.10507850011345,22.07479829990007,23.31576484997641,21.190175115395668,1.2003601435026212
321,low,79,79,0,79,1.0,21.28131899962682,24.231548999841834,25.1867044998653,21.685469734177477,3.026020645484095
322,low,80,80,0,80,1.0,21.173516500084588,23.091142299949748,24.718661349970706,21.37848807498699,1.3120179002953591
323,low,81,81,0,81,1.0,21.029480999914085,22.467501999926753,25.22564939972655,21.340342938250007,1.2191281730338233
324,low,82,82,0,82,1.0,21.110496500114095,22.896983900159285,28.950080540143958,21.360789804869388,1.1787509462465096
325,low,78,78,0,78,1.0,21.452722499816446,25.66289625008267,27.97441742981392,21.765398025623792,1.2216910386541713
326,low,80,80,0,80,1.0,21.422572999881595,24.09313795012622,32.63065055000423,21.90504702496696,2.22732650022408
327,low,82,82,0,82,1.0,21.12061800016818,25.5797125998015,27.137263249765056,21.648380195135427,2.38154916462463
328,low,79,79,0,79,1.0,21.034689999851253,21.952247900162547,22.971425820032888,21.046321670849157,1.2369597710403466
329,low,78,78,0,78,1.0,20.995708500095134,23.01059015021565,24.22527198989428,21.27465679490552,1.2447566361743156
330,low,81,81,0,81,1.0,21.353266999994958,22.72147700023197,23.329481999917338,21.484409370394268,1.2675259013121831
331,low,82,82,0,82,1.0,21.664371000042593,23.568123099926197,25.84507243010648,21.80585847561194,1.4165466878921507
332,low,78,78,0,78,1.0,21.286162000023978,25.577801949953027,26.302824219842485,21.85029803844466,1.9550989653907898
333,low,78,78,0,78,1.0,21.071532999940246,21.986044650066106,24.58639174978547,21.245388820500757,1.195446115480081
334,low,79,79,0,79,1.0,21.217005999915273,23.11691719992268,25.545526600080844,21.43694134176396,1.2387455151383613
335,low,79,79,0,79,1.0,21.117867999691953,22.522383900241035,24.18937502022345,21.314220278505857,1.2062323544796527
336,low,78,78,0,78,1.0,21.138221999990492,23.37928905005811,24.521789750301654,21.39965561538632,2.5628228489722464
337,low,78,78,0,78,1.0,20.99589699992066,22.97504305001895,30.206270050139274,21.495440230759975,1.1988560217560007
338,low,80,80,0,80,1.0,20.992595500047173,24.780006200126078,36.233689459972965,21.728608737510058,1.2481317000265335
339,low,82,82,0,82,1.0,21.066755499987266,21.929640049756927,23.342467819993534,21.11965740239545,1.312987951178002
340,low,80,80,0,80,1.0,21.218712500058245,22.327475549991505,22.93824839983244,21.300603462515255,1.1712570499412323
341,low,79,79,0,79,1.0,21.251064999887603,23.7620390000302,25.0389405198257,21.498790759467944,1.9530786811174037
342,low,82,82,0,82,1.0,21.10588150003423,23.2124761998648,25.49116182996839,21.40029879269161,1.2281051766649398
343,low,79,79,0,79,1.0,20.979682999950455,23.764459700169027,25.719585979941257,21.262908291134142,1.2114423700495534
344,low,78,78,0,78,1.0,21.142420500154913,24.0164514498247,39.72745336036497,21.946621974399395,1.3194186460850688
345,low,78,78,0,78,1.0,21.153804000277887,22.335156699773506,22.920007939987958,21.30658058972119,1.2565817501808854
346,low,78,78,0,78,1.0,21.325698000055127,23.90287755015379,25.54672320004557,21.713521820530357,2.8434011359877345
347,low,82,82,0,82,1.0,21.31773099995371,23.651025300068795,25.93058796995136,21.627462707317868,1.3133392501003982
348,low,80,80,0,80,1.0,21.108209499971053,22.93952480022199,23.499734249935496,21.356240087510514,1.2032738999550927
349,low,82,82,0,82,1.0,20.974952999949892,22.150557499981005,27.866132849835594,21.245814109728066,1.2166637379095848
350,low,80,80,0,80,1.0,21.088468500011004,22.624247849967105,24.73990708016572,21.249804937525596,1.1951450501101135
351,low,78,78,0,78,1.0,21.081485499962582,23.38438295000742,24.216500369921054,21.529800615378637,1.5949290783510166
352,low,79,79,0,79,1.0,20.98008499979187,22.99251299973548,30.2447161598775,21.350925670906726,1.2040167695431592
353,low,79,79,0,79,1.0,21.08450100013215,22.812832899808196,72.65742207983725,24.004148379758647,1.1629880277268967
354,low,78,78,0,78,1.0,20.969392999859338,22.01470285021969,26.751131060214007,21.17598194869084,1.2180210822180018
355,low,78,78,0,78,1.0,21.2690810001277,23.288332200013432,30.065880240058526,21.69402587180276,1.2714992578366948
356,low,81,81,0,81,1.0,21.264447000248765,24.194922000333463,29.163139399861414,21.774767617241903,1.4769847161915095
357,low,82,82,0,82,1.0,21.256748499808964,24.729342449927575,26.227469250270584,21.60074998781655,1.7370025548416383
358,low,82,82,0,82,1.0,21.247282500098663,23.432306350105137,26.475638869974315,21.444416902451806,1.1257527097086495
359,low,79,79,0,79,1.0,21.036752999862074,22.67358849967422,25.16766352001468,21.219865759507275,1.1924619813271418
360,low,81,81,0,81,1.0,21.264634000090155,23.47661399971912,26.241759000185997,21.55826033332895,1.2091881976630248
361,low,79,79,0,79,1.0,21.386082999924838,26.209131999894453,29.12471937986083,21.9656915569373,1.4739550291778858
362,low,82,82,0,82,1.0,21.04423550008505,23.0998842501549,26.019784200057064,21.39269756100209,1.7726468439832395
363,low,82,82,0,82,1.0,21.041609500116465,22.8459671498058,47.01433467013429,21.857454329259472,1.182368997751837
364,low,78,78,0,78,1.0,21.027556000035474,23.513694400207896,29.67566034987161,21.42832001288461,1.20393134357073
365,low,79,79,0,79,1.0,21.484590000000026,23.148449299833374,23.631954200218384,21.648194481016777,1.3040536481639715
366,low,82,82,0,82,1.0,21.430930500173417,24.872045850133873,26.319563780225508,21.74111863418724,3.289231381745596
367,low,82,82,0,82,1.0,21.53073049998966,25.95122485001866,31.30632402987885,22.28002051217628,3.6615556321294207
368,low,82,82,0,82,1.0,21.171449499888695,23.39678920004644,24.830577419870664,21.4943487194765,1.2208328939095736
369,low,78,78,0,78,1.0,21.23703999995996,22.503917200151594,31.305739480039875,21.65134371794244,1.2754788780284798
370,low,80,80,0,80,1.0,21.106929499865146,22.385562300041784,23.62233406990071,21.194131212490674,1.2194766003858604
371,low,81,81,0,81,1.0,21.18546100018648,24.76925700011634,25.56897700005721,21.739611703690763,2.227158357982262
372,low,80,80,0,80,1.0,21.045999999842024,23.350076050201096,35.75544057001024,21.58585917497362,1.1975214001950008
373,low,80,80,0,80,1.0,21.0496444999535,22.309174549786803,23.606355759770846,21.193435174944852,1.1336636502846886
374,low,81,81,0,81,1.0,21.029117000125552,23.218384999836417,25.04117880007471,21.230577135785424,1.2190721604383725
375,low,78,78,0,78,1.0,21.060359499870174,22.849417299948993,45.95887372987365,21.858700294894962,1.2114658938116918
376,low,80,80,0,80,1.0,21.062917499875766,25.49682715009567,26.6614466399551,21.54802997500269,2.577820299734412
377,low,82,82,0,82,1.0,21.03456300005746,22.352787799763973,25.62229002992353,21.30817453659868,1.2220044366131333
378,low,80,80,0,80,1.0,21.00928400000157,22.748088899879804,25.46667744001293,21.222584737495254,1.2329426499718465
379,low,79,79,0,79,1.0,20.926822000092216,22.12436690006143,26.738481659795063,21.222521075955388,1.251560456921652
380,low,78,78,0,78,1.0,21.008963499980382,23.57830199998716,27.056892380046556,21.393689256426978,1.177772903974983
381,low,82,82,0,82,1.0,21.265266999989763,24.58216170039123,26.18615608994786,21.778457463408525,2.6763856074012446
382,low,81,81,0,81,1.0,21.08344499993109,23.038157999963005,25.529799000014467,21.31579107406561,1.183765074074472
383,low,82,82,0,82,1.0,21.096011500048917,23.718429699761145,30.620353490103295,21.48168846339858,1.1666892575249221
384,low,82,82,0,82,1.0,21.22528399991097,22.31576019980821,25.94789843003581,21.355524695131752,1.176668664652425
385,low,81,81,0,81,1.0,21.245524000278238,22.463631000391615,25.281050200010235,21.38160155555167,1.1785066171796643
386,low,82,82,0,82,1.0,21.55721949998224,24.28334580019964,25.075189869703536,21.921598573166325,2.9587062305381555
387,low,82,82,0,82,1.0,21.172617499814805,24.38506400021652,26.344125299942785,21.50317102437817,1.3135800978261616
388,low,81,81,0,81,1.0,21.100017999742704,22.445283000251948,24.17499819994193,21.287238283969568,1.1884428272423975
389,low,80,80,0,80,1.0,20.932297500166896,21.76615165010389,24.159838960035792,21.061985374996084,1.1990347996743365
390,low,81,81,0,81,1.0,21.142524999959278,22.61409199991249,25.46774020001977,21.444175049346985,1.216721950640931
